load_scenario,load_scenario_idx,horizon_step,load,p_mw,q_mvar
13,22351,0,0,0.004665091700742252,0.0
13,22351,0,1,13.662177338563316,7.995836506901111
13,22351,0,2,38.28298447175756,7.721621071798233
13,22351,0,3,21.603098591475618,-1.7625959101831572
13,22351,0,4,2.5897824975023953,0.5452173678952411
13,22351,0,5,5.55638519750545,3.7207936590438284
13,22351,0,6,0.004665091700742252,0.0
13,22351,0,7,0.004665091700742252,0.0
13,22351,0,8,15.054536152705454,8.471366106268155
13,22351,0,9,3.7916692067911137,2.4435201554876063
13,22351,0,10,1.6350281739802837,0.8408716323327174
13,22351,0,11,2.8689791359060965,0.7525191176147139
13,22351,0,12,9.03859835057504,3.8832496617285357
13,22351,0,13,7.349366931479352,2.4662305139192457
14,22352,0,0,0.004257982983903119,0.0
14,22352,0,1,13.682608274567311,8.007793782811284
14,22352,0,2,36.344619958863774,7.330655830344073
14,22352,0,3,21.179333206536292,-1.7280209101567268
14,22352,0,4,2.417361593153629,0.5089182301376062
14,22352,0,5,5.519775020896596,3.6962779157789707
14,22352,0,6,0.004257982983903119,0.0
14,22352,0,7,0.004257982983903119,0.0
14,22352,0,8,14.562852820535834,8.194690061725248
14,22352,0,9,3.665592818569663,2.362270927522671
14,22352,0,10,1.6056630521358342,0.8257695696698577
14,22352,0,11,2.7928031734041348,0.7325385372863304
14,22352,0,12,8.875032107079882,3.812976757115801
14,22352,0,13,7.132476986841983,2.393448653302679
15,22353,0,0,0.004921940291183091,0.0
15,22353,0,1,13.656598468747283,7.99257145405947
15,22353,0,2,36.11785004081696,7.284916674899386
15,22353,0,3,21.30234369602111,-1.738057330846911
15,22353,0,4,2.3501079733294494,0.4947595733325157
15,22353,0,5,5.411142130895206,3.6235326769387544
15,22353,0,6,0.004921940291183091,0.0
15,22353,0,7,0.004921940291183091,0.0
15,22353,0,8,14.487212391045931,8.152126294622457
15,22353,0,9,3.62773059760711,2.3378708295690265
15,22353,0,10,1.5710181003328128,0.8079521658854466
15,22353,0,11,2.7627511481247273,0.7246560388523875
15,22353,0,12,8.848329938867103,3.801504714476237
15,22353,0,13,6.989869764123856,2.3455938805784755
16,22354,0,0,0.0069626652590493165,0.0
16,22354,0,1,13.89328592523513,8.131093606013186
16,22354,0,2,37.18873545670697,7.500912671734952
16,22354,0,3,21.364210897422673,-1.7431050732206785
16,22354,0,4,2.354918517967155,0.49577231957203266
16,22354,0,5,5.634739931840169,3.7732633472143995
16,22354,0,6,0.0069626652590493165,0.0
16,22354,0,7,0.0069626652590493165,0.0
16,22354,0,8,14.527204160696385,8.17463013788339
16,22354,0,9,3.6584206732754554,2.357648878333071
16,22354,0,10,1.6213500612921514,0.8338371743788209
16,22354,0,11,2.8313393443424726,0.7426463854013043
16,22354,0,12,8.998644238480892,3.8660841913473463
16,22354,0,13,7.055788067356803,2.3677141165626856
17,22355,0,0,0.013311340648741066,0.0
17,22355,0,1,14.479237501381885,8.474023791131334
17,22355,0,2,40.67795619987693,8.204683309953944
17,22355,0,3,22.80427730169587,-1.860600030891504
17,22355,0,4,2.472525564483016,0.5205316977858981
17,22355,0,5,6.02705061692116,4.035971395259706
17,22355,0,6,0.013311340648741066,0.0
17,22355,0,7,0.013311340648741066,0.0
17,22355,0,8,15.19080321230706,8.548045197433803
17,22355,0,9,3.9539756801194255,2.5481176605214073
17,22355,0,10,1.7354878013428747,0.8925365835477642
17,22355,0,11,3.0838400136888557,0.8088760691642901
17,22355,0,12,9.298252498355717,3.9948047770713453
17,22355,0,13,7.421142973999366,2.4903164342279753
18,22356,0,0,-0.0043342315344077065,-0.0
18,22356,0,1,14.898634609789525,8.719477398356082
18,22356,0,2,43.682030666573205,8.810600665232387
18,22356,0,3,24.322487854067532,-1.984470766336054
18,22356,0,4,2.6522107687355287,0.5583601618390587
18,22356,0,5,6.320334697322834,4.232366984814398
18,22356,0,6,-0.0043342315344077065,-0.0
18,22356,0,7,-0.0043342315344077065,-0.0
18,22356,0,8,16.067602138135786,9.041430355696749
18,22356,0,9,4.237902551713965,2.7310927555489997
18,22356,0,10,1.8202952088394966,0.9361518216888841
18,22356,0,11,3.193247890647574,0.8375732172190358
18,22356,0,12,9.428287521528123,4.050671675915786
18,22356,0,13,7.774589210476713,2.608922553851246
19,22357,0,0,-0.010775431632470855,-0.0
19,22357,0,1,15.216477338485111,8.90549595385995
19,22357,0,2,46.9163628627231,9.462960662332684
19,22357,0,3,25.969238172496354,-2.1188290559149747
19,22357,0,4,2.73081383938752,0.5749081767131621
19,22357,0,5,6.695686898705052,4.4837189053828475
19,22357,0,6,-0.010775431632470855,-0.0
19,22357,0,7,-0.010775431632470855,-0.0
19,22357,0,8,16.772295483821882,9.437969662082821
19,22357,0,9,4.544694499340366,2.9288031217971247
19,22357,0,10,1.895815356208514,0.9749907546215216
