bus_id,Latitude,Longitude,voltage,slack,center_id,shifted,timestamp,timestamp_cdt,load
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 00:30:00+00:00,2022-01-03 18:30:00-06:00,102.97174165234084
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 01:30:00+00:00,2022-01-03 19:30:00-06:00,104.07418694180582
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 02:30:00+00:00,2022-01-03 20:30:00-06:00,104.79753160076291
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 03:30:00+00:00,2022-01-03 21:30:00-06:00,104.14850735096944
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 04:30:00+00:00,2022-01-03 22:30:00-06:00,101.95894197404739
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 05:30:00+00:00,2022-01-03 23:30:00-06:00,99.57347761355759
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 06:30:00+00:00,2022-01-04 00:30:00-06:00,100.14658063444695
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 07:30:00+00:00,2022-01-04 01:30:00-06:00,99.61023836676323
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 08:30:00+00:00,2022-01-04 02:30:00-06:00,99.65739000453434
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 09:30:00+00:00,2022-01-04 03:30:00-06:00,99.84697281942883
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 10:30:00+00:00,2022-01-04 04:30:00-06:00,100.88712058299386
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 11:30:00+00:00,2022-01-04 05:30:00-06:00,103.49831030399021
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 12:30:00+00:00,2022-01-04 06:30:00-06:00,107.49239448954788
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 13:30:00+00:00,2022-01-04 07:30:00-06:00,109.51505722625932
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 14:30:00+00:00,2022-01-04 08:30:00-06:00,107.96734502411793
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 15:30:00+00:00,2022-01-04 09:30:00-06:00,106.44029664148381
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 16:30:00+00:00,2022-01-04 10:30:00-06:00,104.86255140627992
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 17:30:00+00:00,2022-01-04 11:30:00-06:00,103.21493134378213
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 18:30:00+00:00,2022-01-04 12:30:00-06:00,101.77326619999425
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 19:30:00+00:00,2022-01-04 13:30:00-06:00,101.02950988121616
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 20:30:00+00:00,2022-01-04 14:30:00-06:00,100.25745747183315
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 21:30:00+00:00,2022-01-04 15:30:00-06:00,99.3264546881234
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 22:30:00+00:00,2022-01-04 16:30:00-06:00,99.34516643328409
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-04 23:30:00+00:00,2022-01-04 17:30:00-06:00,99.08431725263755
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 00:30:00+00:00,2022-01-04 18:30:00-06:00,101.46036665547292
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 01:30:00+00:00,2022-01-04 19:30:00-06:00,102.13814144675925
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 02:30:00+00:00,2022-01-04 20:30:00-06:00,102.6991996478499
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 03:30:00+00:00,2022-01-04 21:30:00-06:00,102.18277982310711
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 04:30:00+00:00,2022-01-04 22:30:00-06:00,99.83623298925815
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 05:30:00+00:00,2022-01-04 23:30:00-06:00,97.01221977773507
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 06:30:00+00:00,2022-01-05 00:30:00-06:00,96.0772900520058
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 07:30:00+00:00,2022-01-05 01:30:00-06:00,95.67694765818831
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 08:30:00+00:00,2022-01-05 02:30:00-06:00,95.34039300166432
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 09:30:00+00:00,2022-01-05 03:30:00-06:00,96.00152293592437
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 10:30:00+00:00,2022-01-05 04:30:00-06:00,96.99983245220935
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 11:30:00+00:00,2022-01-05 05:30:00-06:00,99.10864688453967
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 12:30:00+00:00,2022-01-05 06:30:00-06:00,102.99092321267455
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 13:30:00+00:00,2022-01-05 07:30:00-06:00,104.92628949439282
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 14:30:00+00:00,2022-01-05 08:30:00-06:00,103.27006108063155
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 15:30:00+00:00,2022-01-05 09:30:00-06:00,102.83285460985358
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 16:30:00+00:00,2022-01-05 10:30:00-06:00,102.23802651131335
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 17:30:00+00:00,2022-01-05 11:30:00-06:00,100.82082455115123
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 18:30:00+00:00,2022-01-05 12:30:00-06:00,99.7656817053875
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 19:30:00+00:00,2022-01-05 13:30:00-06:00,99.52544811915664
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 20:30:00+00:00,2022-01-05 14:30:00-06:00,99.81447300352569
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 21:30:00+00:00,2022-01-05 15:30:00-06:00,99.50664342012763
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 22:30:00+00:00,2022-01-05 16:30:00-06:00,99.83104504473302
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-05 23:30:00+00:00,2022-01-05 17:30:00-06:00,100.47661554456401
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 00:30:00+00:00,2022-01-05 18:30:00-06:00,103.3997025504063
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 01:30:00+00:00,2022-01-05 19:30:00-06:00,103.9379300434821
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 02:30:00+00:00,2022-01-05 20:30:00-06:00,103.77729929357378
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 03:30:00+00:00,2022-01-05 21:30:00-06:00,103.08202161849886
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 04:30:00+00:00,2022-01-05 22:30:00-06:00,101.01972945459009
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 05:30:00+00:00,2022-01-05 23:30:00-06:00,98.41094337327856
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 06:30:00+00:00,2022-01-06 00:30:00-06:00,96.62029450054378
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 07:30:00+00:00,2022-01-06 01:30:00-06:00,95.69297433887024
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 08:30:00+00:00,2022-01-06 02:30:00-06:00,95.48782490678379
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 09:30:00+00:00,2022-01-06 03:30:00-06:00,95.28136418585406
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 10:30:00+00:00,2022-01-06 04:30:00-06:00,96.46836763132468
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 11:30:00+00:00,2022-01-06 05:30:00-06:00,99.24192461354006
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 12:30:00+00:00,2022-01-06 06:30:00-06:00,102.86946867048928
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 13:30:00+00:00,2022-01-06 07:30:00-06:00,105.98227515276213
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 14:30:00+00:00,2022-01-06 08:30:00-06:00,107.09987684278887
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 15:30:00+00:00,2022-01-06 09:30:00-06:00,108.17135611016658
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 16:30:00+00:00,2022-01-06 10:30:00-06:00,109.043333799968
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 17:30:00+00:00,2022-01-06 11:30:00-06:00,109.06821354121337
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 18:30:00+00:00,2022-01-06 12:30:00-06:00,108.71651336911661
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 19:30:00+00:00,2022-01-06 13:30:00-06:00,108.19722334576922
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 20:30:00+00:00,2022-01-06 14:30:00-06:00,106.91518726499605
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 21:30:00+00:00,2022-01-06 15:30:00-06:00,106.25884237637062
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 22:30:00+00:00,2022-01-06 16:30:00-06:00,106.9202787784638
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-06 23:30:00+00:00,2022-01-06 17:30:00-06:00,109.13216110628552
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 00:30:00+00:00,2022-01-06 18:30:00-06:00,113.97003625690338
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 01:30:00+00:00,2022-01-06 19:30:00-06:00,115.18532490616353
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 02:30:00+00:00,2022-01-06 20:30:00-06:00,114.44722235304096
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 03:30:00+00:00,2022-01-06 21:30:00-06:00,113.10757832819615
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 04:30:00+00:00,2022-01-06 22:30:00-06:00,110.70889000670394
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 05:30:00+00:00,2022-01-06 23:30:00-06:00,108.53063911520377
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 06:30:00+00:00,2022-01-07 00:30:00-06:00,107.17916801179636
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 07:30:00+00:00,2022-01-07 01:30:00-06:00,106.84188568875135
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 08:30:00+00:00,2022-01-07 02:30:00-06:00,106.52223531576931
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 09:30:00+00:00,2022-01-07 03:30:00-06:00,107.0884308014785
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 10:30:00+00:00,2022-01-07 04:30:00-06:00,108.20892476382245
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 11:30:00+00:00,2022-01-07 05:30:00-06:00,111.19790847232893
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 12:30:00+00:00,2022-01-07 06:30:00-06:00,115.12937671915206
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 13:30:00+00:00,2022-01-07 07:30:00-06:00,116.84529784022716
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 14:30:00+00:00,2022-01-07 08:30:00-06:00,114.23481940168506
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 15:30:00+00:00,2022-01-07 09:30:00-06:00,112.17468441341167
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 16:30:00+00:00,2022-01-07 10:30:00-06:00,109.89063998023477
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 17:30:00+00:00,2022-01-07 11:30:00-06:00,106.75346194402657
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 18:30:00+00:00,2022-01-07 12:30:00-06:00,103.85273531999631
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 19:30:00+00:00,2022-01-07 13:30:00-06:00,102.45329441321645
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 20:30:00+00:00,2022-01-07 14:30:00-06:00,101.17401927878672
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 21:30:00+00:00,2022-01-07 15:30:00-06:00,100.75041505940614
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 22:30:00+00:00,2022-01-07 16:30:00-06:00,100.44754156146597
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-07 23:30:00+00:00,2022-01-07 17:30:00-06:00,100.12165841939226
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 00:30:00+00:00,2022-01-07 18:30:00-06:00,102.54180574146334
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 01:30:00+00:00,2022-01-07 19:30:00-06:00,103.23072005340028
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 02:30:00+00:00,2022-01-07 20:30:00-06:00,103.50038608075431
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 03:30:00+00:00,2022-01-07 21:30:00-06:00,103.32998627296404
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 04:30:00+00:00,2022-01-07 22:30:00-06:00,101.30412224133431
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 05:30:00+00:00,2022-01-07 23:30:00-06:00,99.11739321125533
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 06:30:00+00:00,2022-01-08 00:30:00-06:00,97.85234437985214
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 07:30:00+00:00,2022-01-08 01:30:00-06:00,97.18486302804746
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 08:30:00+00:00,2022-01-08 02:30:00-06:00,97.31593347366106
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 09:30:00+00:00,2022-01-08 03:30:00-06:00,97.30167517404305
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 10:30:00+00:00,2022-01-08 04:30:00-06:00,98.05802103595711
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 11:30:00+00:00,2022-01-08 05:30:00-06:00,99.36636510922
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 12:30:00+00:00,2022-01-08 06:30:00-06:00,101.2019921271351
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 13:30:00+00:00,2022-01-08 07:30:00-06:00,103.1792651292643
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 14:30:00+00:00,2022-01-08 08:30:00-06:00,104.02923506356689
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 15:30:00+00:00,2022-01-08 09:30:00-06:00,103.66777126266835
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 16:30:00+00:00,2022-01-08 10:30:00-06:00,103.05412091369041
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 17:30:00+00:00,2022-01-08 11:30:00-06:00,101.61203904916883
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 18:30:00+00:00,2022-01-08 12:30:00-06:00,100.43641131615801
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 19:30:00+00:00,2022-01-08 13:30:00-06:00,99.73812017231414
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 20:30:00+00:00,2022-01-08 14:30:00-06:00,99.58869012654108
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 21:30:00+00:00,2022-01-08 15:30:00-06:00,99.48483693772313
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 22:30:00+00:00,2022-01-08 16:30:00-06:00,99.04252297812297
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-08 23:30:00+00:00,2022-01-08 17:30:00-06:00,98.06751132552684
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 00:30:00+00:00,2022-01-08 18:30:00-06:00,99.05085808137365
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 01:30:00+00:00,2022-01-08 19:30:00-06:00,99.27244384192855
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 02:30:00+00:00,2022-01-08 20:30:00-06:00,98.59299751080779
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 03:30:00+00:00,2022-01-08 21:30:00-06:00,97.7619491351737
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 04:30:00+00:00,2022-01-08 22:30:00-06:00,96.42700356750001
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 05:30:00+00:00,2022-01-08 23:30:00-06:00,94.4482820109874
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 06:30:00+00:00,2022-01-09 00:30:00-06:00,92.27575881833171
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 07:30:00+00:00,2022-01-09 01:30:00-06:00,91.79820051017658
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 08:30:00+00:00,2022-01-09 02:30:00-06:00,92.21012257392435
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 09:30:00+00:00,2022-01-09 03:30:00-06:00,92.39983309292485
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 10:30:00+00:00,2022-01-09 04:30:00-06:00,93.14765663164563
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 11:30:00+00:00,2022-01-09 05:30:00-06:00,94.81465337141996
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 12:30:00+00:00,2022-01-09 06:30:00-06:00,96.71187940038968
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 13:30:00+00:00,2022-01-09 07:30:00-06:00,98.78889573614406
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 14:30:00+00:00,2022-01-09 08:30:00-06:00,100.79029987506748
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 15:30:00+00:00,2022-01-09 09:30:00-06:00,103.22497546393461
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 16:30:00+00:00,2022-01-09 10:30:00-06:00,104.76102784801041
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 17:30:00+00:00,2022-01-09 11:30:00-06:00,105.30731069388221
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 18:30:00+00:00,2022-01-09 12:30:00-06:00,104.32774305782952
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 19:30:00+00:00,2022-01-09 13:30:00-06:00,103.95903547400493
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 20:30:00+00:00,2022-01-09 14:30:00-06:00,103.65303076123827
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 21:30:00+00:00,2022-01-09 15:30:00-06:00,103.39940993443523
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 22:30:00+00:00,2022-01-09 16:30:00-06:00,103.44869525186658
0,31.906736,-102.262348,115.0,NO,0,False,2022-01-09 23:30:00+00:00,2022-01-09 17:30:00-06:00,105.26825839655618
